id,date,stop_name,gtfs_longitude,gtfs_latitude,entries,exits
-73.95352240.689627,2020-10-01,Bedford - Nostrand Avs,-73.953522,40.689627,3094,2358
-73.9600740.688873,2020-10-01,Classon Av,-73.96007,40.688873,1946,2134
-73.96683940.688089,2020-10-01,Clinton - Washington Avs,-73.966839,40.688089,1614,1076
-73.97537540.687119,2020-10-01,Fulton St,-73.975375,40.687119,2148,2431
-73.89858340.889248,2020-10-01,Van Cortlandt Park - 242 St,-73.898583,40.889248,3566,1940
-73.9008740.884667,2020-10-01,238 St,-73.90087,40.884667,1767,227
-73.90483440.878856,2020-10-01,231 St,-73.904834,40.878856,4117,689
-73.90983140.874561,2020-10-01,Marble Hill - 225 St,-73.909831,40.874561,2396,587
-73.91527940.869444,2020-10-01,215 St,-73.915279,40.869444,663,342
-73.91882240.864621,2020-10-01,207 St,-73.918822,40.864621,3038,1741
-73.92553640.860531,2020-10-01,Dyckman St,-73.925536,40.860531,3588,2513
-73.92147940.766779,2020-10-01,30 Av,-73.921479,40.766779,5014,5174
-73.99287240.665414,2020-10-01,Prospect Av,-73.992872,40.665414,1929,2244
-73.92941240.855225,2020-10-01,191 St,-73.929412,40.855225,706,1017
-73.93359640.849505,2020-10-01,181 St,-73.933596,40.849505,6019,8139
-73.9448940.834041,2020-10-01,157 St,-73.94489,40.834041,4264,4209
-73.9503640.826551,2020-10-01,145 St,-73.95036,40.826551,3858,4637
-73.95367640.822008,2020-10-01,137 St - City College,-73.953676,40.822008,4439,5432
-73.95837240.815581,2020-10-01,125 St,-73.958372,40.815581,2624,3395
-73.9641140.807722,2020-10-01,116 St - Columbia University,-73.96411,40.807722,2541,2160
-73.96684740.803967,2020-10-01,Cathedral Pkwy,-73.966847,40.803967,3579,3252
-73.96837940.799446,2020-10-01,103 St,-73.968379,40.799446,3660,2866
-73.99809140.660397,2020-10-01,25 St,-73.998091,40.660397,1618,1726
-73.97232340.793919,2020-10-01,96 St,-73.972323,40.793919,11062,13859
-73.97621840.788644,2020-10-01,86 St,-73.976218,40.788644,5440,6505
-73.97991740.783934,2020-10-01,79 St,-73.979917,40.783934,4291,3245
-73.9819740.778453,2020-10-01,72 St,-73.98197,40.778453,11111,13433
-73.98220940.77344,2020-10-01,66 St - Lincoln Center,-73.982209,40.77344,4460,5786
-73.98384940.761728,2020-10-01,50 St,-73.983849,40.761728,3638,4321
-73.99105740.750373,2020-10-01,34 St - Penn Station,-73.991057,40.750373,17887,21405
-73.99336540.747215,2020-10-01,28 St,-73.993365,40.747215,2876,2836
-74.00354940.655144,2020-10-01,36 St,-74.003549,40.655144,6176,4772
-73.99565740.744081,2020-10-01,23 St,-73.995657,40.744081,3710,3928
-73.99787140.74104,2020-10-01,18 St,-73.997871,40.74104,1765,1558
-74.00290640.733422,2020-10-01,Christopher St - Sheridan Sq,-74.002906,40.733422,2266,2738
-74.00536740.728251,2020-10-01,Houston St,-74.005367,40.728251,2934,2658
-74.00627740.722854,2020-10-01,Canal St,-74.006277,40.722854,1107,1447
-74.00688640.719318,2020-10-01,Franklin St,-74.006886,40.719318,1099,937
-74.00926640.715478,2020-10-01,Chambers St,-74.009266,40.715478,3703,4060
-74.01218840.711835,2020-10-01,WTC Cortlandt,-74.012188,40.711835,1946,2148
-74.01378340.707513,2020-10-01,Rector St,-74.013783,40.707513,1415,1224
-74.01000640.648939,2020-10-01,45 St,-74.010006,40.648939,3438,2495
-74.009140.706821,2020-10-01,Wall St,-74.0091,40.706821,3874,4622
-73.99308640.697466,2020-10-01,Clark St,-73.993086,40.697466,1392,1261
-73.98506540.690545,2020-10-01,Hoyt St,-73.985065,40.690545,2467,2634
-73.98049240.688246,2020-10-01,Nevins St,-73.980492,40.688246,3035,3808
-73.97509840.680829,2020-10-01,Bergen St,-73.975098,40.680829,994,1200
-74.01403440.645069,2020-10-01,53 St,-74.014034,40.645069,4307,5146
-73.97104640.675235,2020-10-01,Grand Army Plaza,-73.971046,40.675235,2051,1059
-73.96437540.671987,2020-10-01,Eastern Pkwy - Brooklyn Museum,-73.964375,40.671987,1089,1602
-73.95046640.669847,2020-10-01,Nostrand Av,-73.950466,40.669847,1310,1815
-73.94216140.669399,2020-10-01,Kingston Av,-73.942161,40.669399,1844,2126
-73.93294240.668897,2020-10-01,Crown Hts - Utica Av,-73.932942,40.668897,11262,10896
-73.9226140.664717,2020-10-01,Sutter Av - Rutland Rd,-73.92261,40.664717,3151,4001
-73.91632740.661453,2020-10-01,Saratoga Av,-73.916327,40.661453,2481,2953
-73.90894640.662549,2020-10-01,Rockaway Av,-73.908946,40.662549,2127,3004
-73.90244740.663515,2020-10-01,Junius St,-73.902447,40.663515,1101,1602
-74.01788140.641362,2020-10-01,59 St,-74.017881,40.641362,5417,4935
-73.89489540.664635,2020-10-01,Pennsylvania Av,-73.894895,40.664635,2063,1290
-73.88939540.665449,2020-10-01,Van Siclen Av,-73.889395,40.665449,1276,1670
-73.88407940.666235,2020-10-01,New Lots Av,-73.884079,40.666235,2758,3329
-73.95068340.667883,2020-10-01,President St,-73.950683,40.667883,1382,1879
-73.9508540.662742,2020-10-01,Sterling St,-73.95085,40.662742,2233,1930
-73.950240.656652,2020-10-01,Winthrop St,-73.9502,40.656652,2953,637
-73.94957540.650843,2020-10-01,Church Av,-73.949575,40.650843,4342,1230
-73.94895940.645098,2020-10-01,Beverly Rd,-73.948959,40.645098,1903,463
-73.94841140.639967,2020-10-01,Newkirk Av,-73.948411,40.639967,3176,2614
-73.94764240.632836,2020-10-01,Flatbush Av - Brooklyn College,-73.947642,40.632836,7368,6639
-74.02337740.634967,2020-10-01,Bay Ridge Av,-74.023377,40.634967,3272,2276
-73.82812140.852462,2020-10-01,Pelham Bay Park,-73.828121,40.852462,3165,2453
-73.83256940.84681,2020-10-01,Buhre Av,-73.832569,40.84681,975,1714
-73.83632240.843863,2020-10-01,Middletown Rd,-73.836322,40.843863,836,943
-73.84295240.839892,2020-10-01,Westchester Sq - E Tremont Av,-73.842952,40.839892,2805,3328
-73.84703640.836488,2020-10-01,Zerega Av,-73.847036,40.836488,1096,1169
-73.85122240.834255,2020-10-01,Castle Hill Av,-73.851222,40.834255,2930,3680
-73.86081640.833226,2020-10-01,Parkchester,-73.860816,40.833226,6676,8044
-73.86761840.831509,2020-10-01,St Lawrence Av,-73.867618,40.831509,1738,2282
-73.87451640.829521,2020-10-01,Morrison Av- Sound View,-73.874516,40.829521,2903,3366
-73.87915940.828584,2020-10-01,Elder Av,-73.879159,40.828584,3343,4046
-74.0255140.629742,2020-10-01,77 St,-74.02551,40.629742,2286,1037
-73.88628340.826525,2020-10-01,Whitlock Av,-73.886283,40.826525,1006,1302
-73.89054940.820948,2020-10-01,Hunts Point Av,-73.890549,40.820948,4816,5104
-73.89643540.816104,2020-10-01,Longwood Av,-73.896435,40.816104,1586,1855
-73.90409840.812118,2020-10-01,E 149 St,-73.904098,40.812118,2442,2853
-73.90765740.808719,2020-10-01,E 143 St - St Mary's St,-73.907657,40.808719,513,726
-73.91404240.805368,2020-10-01,Cypress Av,-73.914042,40.805368,1510,1565
-73.9192440.807566,2020-10-01,Brook Av,-73.91924,40.807566,2946,3426
-73.92613840.810476,2020-10-01,3 Av - 138 St,-73.926138,40.810476,3591,3454
-73.87875140.886037,2020-10-01,Woodlawn,-73.878751,40.886037,3377,1393
-73.88465540.87975,2020-10-01,Mosholu Pkwy,-73.884655,40.87975,3971,1626
-74.02839840.622687,2020-10-01,86 St,-74.028398,40.622687,4847,5065
-73.89006440.873412,2020-10-01,Bedford Park Blvd - Lehman College,-73.890064,40.873412,2076,2497
-73.89717440.86776,2020-10-01,Kingsbridge Rd,-73.897174,40.86776,3952,2812
-73.90103440.862803,2020-10-01,Fordham Rd,-73.901034,40.862803,4618,1459
-73.90387940.858407,2020-10-01,183 St,-73.903879,40.858407,2638,2005
-73.90768440.853453,2020-10-01,Burnside Av,-73.907684,40.853453,3604,2372
-73.91179440.84848,2020-10-01,176 St,-73.911794,40.84848,2568,2158
-73.91468540.844434,2020-10-01,Mt Eden Av,-73.914685,40.844434,2493,2278
-73.91779140.840075,2020-10-01,170 St,-73.917791,40.840075,3683,3611
-73.921440.835537,2020-10-01,167 St,-73.9214,40.835537,4258,5303
-74.03087640.616622,2020-10-01,Bay Ridge - 95 St,-74.030876,40.616622,2518,1820
-73.92984940.813224,2020-10-01,138 St - Grand Concourse,-73.929849,40.813224,1352,1543
-73.93759440.804138,2020-10-01,125 St,-73.937594,40.804138,9670,12382
-73.94161740.798629,2020-10-01,116 St,-73.941617,40.798629,5686,5623
-73.9442540.79502,2020-10-01,110 St,-73.94425,40.79502,4100,5335
-73.94747840.7906,2020-10-01,103 St,-73.947478,40.7906,5285,6478
-73.9510740.785672,2020-10-01,96 St,-73.95107,40.785672,6740,4004
-73.95558940.779492,2020-10-01,86 St,-73.955589,40.779492,14421,17171
-73.95987440.77362,2020-10-01,77 St,-73.959874,40.77362,9663,11604
-73.9638740.768141,2020-10-01,68 St - Hunter College,-73.96387,40.768141,6995,8241
-73.92550840.76182,2020-10-01,Broadway,-73.925508,40.76182,3911,4539
-73.98207640.746081,2020-10-01,33 St,-73.982076,40.746081,7518,7616
-73.98426440.74307,2020-10-01,28 St,-73.984264,40.74307,5376,6668
-73.98659940.739864,2020-10-01,23 St,-73.986599,40.739864,5880,6228
-73.9910740.730054,2020-10-01,Astor Pl,-73.99107,40.730054,3349,4829
-73.99714140.722301,2020-10-01,Spring St,-73.997141,40.722301,2194,3432
-73.97236740.67705,2020-10-01,7 Av,-73.972367,40.67705,2827,2978
-74.01186240.707557,2020-10-01,Wall St,-74.011862,40.707557,3517,2641
-74.01406540.704817,2020-10-01,Bowling Green,-74.014065,40.704817,6280,7342
-73.8506240.903125,2020-10-01,Wakefield - 241 St,-73.85062,40.903125,2470,3045
-73.85437640.898379,2020-10-01,Nereid Av,-73.854376,40.898379,1542,839
-73.85747340.893193,2020-10-01,233 St,-73.857473,40.893193,2290,1090
